lead_id,client_id,company_name_raw,industry_vertical,city_id,requested_geography,anchor_screen_id,lead_source,lead_date,sales_stage_reached,lost_date,requested_start_date,requested_duration_days,requested_num_screens,indicated_budget,quoted_price_per_slot_per_day,client_target_price_per_slot_per_day,price_gap_pct,negotiation_rounds,competitor_mentioned,loss_reason,loss_reason_detail,campaign_objective,ad_type
LEAD-000862,CLI-00101,,nonprofit,LH,LH:Uptown Crescent,LH-SCR-002853,repeat_client_inquiry,2026-04-13,negotiating,2026-04-29,2026-05-10,28,7,5726.57,72.44,51.91,0.3955,2,False,price_too_high,Rate card premium on hub screens broke the budget,reach,Community Support Campaign (Reach)
LEAD-000863,,Prime Retail Co,retail,DAT,DAT:Union Flats,DAT-SCR-002708,cold_outreach,2026-06-28,quote_sent,2026-07-05,2026-08-22,45,6,92124.2,104.09,83.11,0.2524,0,False,price_too_high,Quoted rate exceeded client ceiling,reach,New Store Opening (Reach)
LEAD-000864,CLI-00366,,hospitality,DAT,DAT:Kestrel Heights,DAT-SCR-001470,repeat_client_inquiry,2026-05-19,initial_inquiry,2026-05-25,2026-06-17,7,17,11365.35,,,,0,False,targeting_mismatch,Requested geography did not match available inventory,conversion,Weekend Getaway Promo (Conversion)
LEAD-000865,,Ledger Bank,finance,LH,LH:Market Quarter,LH-SCR-000635,repeat_client_inquiry,2025-08-29,initial_inquiry,2025-09-03,2025-09-17,28,1,12333.84,,,,0,False,no_response_ghosted,Follow-up emails went unanswered,awareness,Credit Card Acquisition (Awareness)
LEAD-000866,CLI-00302,,entertainment,LH,LH:Harborfront,LH-SCR-002188,inbound_call,2026-07-08,negotiating,2026-08-04,2026-09-01,20,1,4525.77,136.81,142.69,-0.0412,2,True,went_with_competitor,Client signed with a rival OOH network,frequency,Movie Release Teaser (Frequency)
LEAD-000867,CLI-00114,,hospitality,DAT,DAT:Central Yard,DAT-SCR-000408,repeat_client_inquiry,2026-03-01,initial_inquiry,2026-03-05,2026-05-01,24,12,228239.7,,,,0,False,no_response_ghosted,Follow-up emails went unanswered,frequency,New Property Launch (Frequency)
LEAD-000868,,Community Clinics,healthcare,ACS,ACS:Maple Grove,ACS-SCR-000361,cold_outreach,2026-04-01,initial_inquiry,2026-04-05,2026-04-26,13,13,35269.75,,,,0,False,no_response_ghosted,Follow-up emails went unanswered,awareness,Open Enrollment Campaign (Awareness)
LEAD-000869,,Foundation Prep,education,ACS,ACS:Fallowfield,ACS-SCR-000477,inbound_call,2025-11-22,initial_inquiry,2025-11-25,2025-12-25,13,1,51540.1,,,,0,False,no_response_ghosted,Client stopped responding after initial call,frequency,Open House Announcement (Frequency)
LEAD-000870,,Care Wellness Center,healthcare,ACS,ACS:Windmere Park,ACS-SCR-000300,referral,2025-10-01,initial_inquiry,2025-10-02,2025-11-25,25,9,83749.79,,,,0,False,timing_conflict,Creative was not ready in time for requested start,awareness,Preventive Care Awareness (Awareness)
LEAD-000871,,Legacy Properties,real_estate,LH,LH:Old Mill District,LH-SCR-002960,referral,2025-09-02,negotiating,2025-09-13,2025-11-03,40,15,52234.09,68.0,53.8,0.2639,3,False,price_too_high,Rate card premium on hub screens broke the budget,awareness,Neighborhood Awareness (Awareness)
LEAD-000872,,Trend Mart,retail,LH,LH:Financial Row,LH-SCR-004883,cold_outreach,2026-08-02,quote_sent,2026-08-06,2026-09-14,13,19,12633.06,75.44,64.72,0.1656,0,False,price_too_high,Quoted rate exceeded client ceiling,conversion,Loyalty Program Push (Conversion)
LEAD-000873,CLI-00417,,hospitality,LH,LH:Harborfront,LH-SCR-004899,repeat_client_inquiry,2026-01-30,initial_inquiry,2026-02-01,2026-02-14,26,8,6650.4,,,,0,False,no_response_ghosted,Follow-up emails went unanswered,reach,Weekend Getaway Promo (Reach)
LEAD-000874,CLI-00345,,finance,LH,LH:East Commons,LH-SCR-006006,repeat_client_inquiry,2025-11-07,initial_inquiry,2025-11-10,2025-12-06,55,1,26020.05,,,,0,False,no_response_ghosted,Client stopped responding after initial call,conversion,Credit Card Acquisition (Conversion)
LEAD-000875,CLI-00298,,entertainment,DAT,DAT:Founders Square,DAT-SCR-001944,repeat_client_inquiry,2026-07-25,verbal_agreement,2026-08-19,2026-10-17,27,9,38990.2,53.74,52.14,0.0307,3,False,campaign_cancelled_internally,Internal reorg delayed campaign approval indefinitely,frequency,Movie Release Teaser (Frequency)
LEAD-000876,CLI-00477,,telecom,DAT,DAT:Central Yard,DAT-SCR-002171,inbound_call,2026-07-27,initial_inquiry,2026-08-02,2026-09-20,8,1,16661.07,,,,0,False,targeting_mismatch,Requested geography did not match available inventory,awareness,Device Trade-in Campaign (Awareness)
LEAD-000877,,Drive Motors,auto,LH,LH:Uptown Crescent,LH-SCR-005594,referral,2026-07-02,initial_inquiry,2026-07-08,2026-08-21,66,1,63282.79,,,,0,False,targeting_mismatch,Requested geography did not match available inventory,awareness,New Model Launch (Awareness)
LEAD-000878,,Nimbus Solutions,technology,ACS,ACS:Brookview,ACS-SCR-000608,cold_outreach,2025-10-02,quote_sent,2025-10-15,2025-11-30,65,8,42903.92,37.32,25.57,0.4595,0,False,price_too_high,Client benchmarked against a cheaper media mix,reach,App Download Drive (Reach)
LEAD-000879,,Prime Boutique,retail,LH,LH:Downtown Core,LH-SCR-005697,inbound_call,2025-10-18,verbal_agreement,2025-11-14,2026-01-01,45,1,70377.86,96.83,90.12,0.0745,2,True,went_with_competitor,Client signed with a rival OOH network,conversion,Weekend Flash Sale (Conversion)
LEAD-000880,CLI-00385,,retail,LH,LH:Financial Row,LH-SCR-000398,cold_outreach,2026-06-23,initial_inquiry,2026-06-25,2026-08-11,29,1,14339.74,,,,0,False,no_response_ghosted,Follow-up emails went unanswered,frequency,Seasonal Sale Promotion (Frequency)
LEAD-000881,CLI-00492,,retail,DAT,DAT:Central Yard,DAT-SCR-001885,repeat_client_inquiry,2026-07-25,initial_inquiry,2026-07-29,2026-09-16,17,9,7058.0,,,,0,False,budget_mismatch,Client budget was reallocated mid-quarter,conversion,Seasonal Sale Promotion (Conversion)
LEAD-000882,CLI-00068,,real_estate,ACS,ACS:Greenhollow,ACS-SCR-000618,inbound_call,2026-04-02,negotiating,2026-04-26,2026-06-18,91,1,51945.0,35.36,24.08,0.4684,3,False,price_too_high,Client benchmarked against a cheaper media mix,reach,New Development Launch (Reach)
LEAD-000883,CLI-00492,,retail,DAT,DAT:Central Yard,DAT-SCR-000288,website_form,2025-09-02,initial_inquiry,2025-09-06,2025-10-02,11,13,14741.98,,,,0,False,no_response_ghosted,Inquiry appears to have been exploratory only,awareness,Loyalty Program Push (Awareness)
LEAD-000884,,Studio Entertainment,entertainment,LH,LH:Harborfront,LH-SCR-005127,website_form,2026-04-20,verbal_agreement,2026-05-30,2026-07-20,47,15,18021.62,111.54,110.49,0.0095,3,False,contract_terms_disagreement,Disagreement over cancellation/make-good terms,frequency,Streaming Series Launch (Frequency)
LEAD-000885,CLI-00404,,healthcare,ACS,ACS:Cobblestone Village,ACS-SCR-001523,trade_show,2026-07-08,negotiating,2026-08-07,2026-08-17,11,22,2612.87,59.64,55.43,0.076,3,False,campaign_cancelled_internally,Client paused all marketing spend that quarter,conversion,Open Enrollment Campaign (Conversion)
LEAD-000886,,Live Studios,entertainment,ACS,ACS:Greenhollow,ACS-SCR-000367,website_form,2025-10-11,quote_sent,2025-10-17,2025-12-09,26,1,59541.15,16.96,14.47,0.1721,0,False,price_too_high,Client benchmarked against a cheaper media mix,frequency,Streaming Series Launch (Frequency)
LEAD-000887,,Meridian Financial,finance,LH,LH:Cathedral Heights,LH-SCR-002809,trade_show,2025-12-22,quote_sent,2026-01-03,2026-02-10,43,6,6408.9,141.03,130.22,0.083,0,True,went_with_competitor,Competitor offered a bundled multi-city rate,frequency,Digital Banking Launch (Frequency)
LEAD-000888,,Quantum Systems,technology,ACS,ACS:Southgate Commons,ACS-SCR-001589,referral,2026-08-03,quote_sent,2026-08-11,2026-08-31,36,1,83318.31,37.3,37.39,-0.0024,0,True,went_with_competitor,Client signed with a rival OOH network,reach,Enterprise Awareness Push (Reach)
LEAD-000889,,Golden Foods,cpg,LH,LH:East Commons,LH-SCR-003854,repeat_client_inquiry,2026-01-30,initial_inquiry,2026-01-31,2026-03-19,63,3,120795.98,,,,0,False,no_response_ghosted,Follow-up emails went unanswered,conversion,New Product Launch (Conversion)
LEAD-000890,CLI-00089,,telecom,LH,LH:North Terminus,LH-SCR-004322,trade_show,2026-02-23,verbal_agreement,2026-03-16,2026-04-30,96,1,173016.51,50.58,,,2,True,inventory_unavailable,Requested screens already booked for the flight dates,frequency,Unlimited Plan Promo (Frequency)
LEAD-000891,CLI-00267,,retail,DAT,DAT:Harrow Point,DAT-SCR-000265,repeat_client_inquiry,2026-03-03,initial_inquiry,2026-03-04,2026-05-02,7,1,8293.04,,,,0,False,no_response_ghosted,Follow-up emails went unanswered,reach,Loyalty Program Push (Reach)
LEAD-000892,,Encore Productions,entertainment,ACS,ACS:Southgate Commons,ACS-SCR-001588,trade_show,2026-04-02,quote_sent,2026-04-06,2026-04-27,17,1,60587.07,37.25,27.99,0.3308,0,False,price_too_high,Quoted rate exceeded client ceiling,conversion,Movie Release Teaser (Conversion)
LEAD-000893,,Achieve Education Group,education,ACS,ACS:Sunridge Acres,ACS-SCR-000176,referral,2026-01-08,initial_inquiry,2026-01-14,2026-01-24,40,1,58296.9,,,,0,False,timing_conflict,Requested flight overlapped a blackout period,frequency,Enrollment Drive (Frequency)
LEAD-000894,CLI-00059,,technology,ACS,ACS:Old Orchard,ACS-SCR-000035,repeat_client_inquiry,2025-10-10,initial_inquiry,2025-10-16,2025-12-07,28,10,15262.35,,,,0,False,no_response_ghosted,Inquiry appears to have been exploratory only,awareness,Enterprise Awareness Push (Awareness)
LEAD-000895,CLI-00519,,government,ACS,ACS:Greenhollow,ACS-SCR-001303,repeat_client_inquiry,2026-07-15,quote_sent,2026-07-29,2026-09-19,18,16,45055.92,41.97,30.43,0.3792,0,False,price_too_high,Quoted rate exceeded client ceiling,frequency,Public Safety Awareness (Frequency)
LEAD-000896,CLI-00007,,telecom,LH,LH:Downtown Core,LH-SCR-004414,website_form,2025-08-20,quote_sent,2025-09-01,2025-10-16,110,3,171533.54,145.97,,,0,False,timing_conflict,Client campaign timeline shifted and no longer aligned,awareness,5G Network Launch (Awareness)
LEAD-000897,,Regency Hotels,hospitality,ACS,ACS:Pine Hatch,ACS-SCR-000507,trade_show,2026-06-03,verbal_agreement,2026-06-21,2026-08-15,8,1,84804.37,13.28,12.47,0.065,2,True,went_with_competitor,Client signed with a rival OOH network,conversion,Loyalty Membership Drive (Conversion)
LEAD-000898,,Trend Mart,retail,DAT,DAT:Milltown,DAT-SCR-000087,repeat_client_inquiry,2025-09-07,initial_inquiry,2025-09-10,2025-10-26,30,20,37444.18,,,,0,False,no_response_ghosted,Inquiry appears to have been exploratory only,conversion,Seasonal Sale Promotion (Conversion)
LEAD-000899,,Nimbus Systems,technology,ACS,ACS:Windmere Park,ACS-SCR-000551,referral,2025-09-17,initial_inquiry,2025-09-22,2025-10-31,23,6,98505.15,,,,0,False,targeting_mismatch,Requested geography did not match available inventory,awareness,Enterprise Awareness Push (Awareness)
LEAD-000900,CLI-00345,,finance,LH,LH:East Commons,LH-SCR-005283,repeat_client_inquiry,2026-05-04,verbal_agreement,2026-05-18,2026-06-29,39,11,36320.91,133.61,139.78,-0.0441,4,False,contract_terms_disagreement,Legal review flagged liability clauses,reach,Retirement Planning Awareness (Reach)
LEAD-000901,,Scholar Academy,education,LH,LH:Financial Row,LH-SCR-005847,referral,2026-07-13,initial_inquiry,2026-07-18,2026-08-23,32,9,118475.55,,,,0,False,no_response_ghosted,Inquiry appears to have been exploratory only,reach,Program Launch Campaign (Reach)
LEAD-000902,,Torque Motors,auto,LH,LH:Financial Row,LH-SCR-004372,trade_show,2026-03-23,initial_inquiry,2026-03-26,2026-04-10,36,9,23099.82,,,,0,False,no_response_ghosted,Inquiry appears to have been exploratory only,awareness,EV Awareness Campaign (Awareness)
LEAD-000903,CLI-00210,,telecom,LH,LH:Downtown Core,LH-SCR-000296,website_form,2026-06-21,initial_inquiry,2026-06-27,2026-07-13,10,11,15774.88,,,,0,False,no_response_ghosted,Follow-up emails went unanswered,reach,Unlimited Plan Promo (Reach)
LEAD-000904,CLI-00114,,hospitality,DAT,DAT:Central Yard,DAT-SCR-001914,repeat_client_inquiry,2026-04-28,quote_sent,2026-05-05,2026-05-29,48,12,336300.25,140.76,120.55,0.1676,0,False,budget_mismatch,Indicated budget could not cover requested screen count,frequency,Seasonal Package Deal (Frequency)
LEAD-000905,,Connect Mobile,telecom,LH,LH:Harborfront,LH-SCR-002394,referral,2025-10-29,negotiating,2025-11-14,2025-11-30,36,9,33316.46,105.04,71.13,0.4767,2,False,price_too_high,Quoted rate exceeded client ceiling,frequency,Device Trade-in Campaign (Frequency)
LEAD-000906,CLI-00224,,technology,ACS,ACS:Maple Grove,ACS-SCR-000627,repeat_client_inquiry,2026-08-05,initial_inquiry,2026-08-11,2026-08-22,89,6,408917.56,,,,0,False,no_response_ghosted,Inquiry appears to have been exploratory only,frequency,Enterprise Awareness Push (Frequency)
LEAD-000907,,Prime Outfitters,retail,LH,LH:Financial Row,LH-SCR-004370,cold_outreach,2025-09-23,negotiating,2025-10-23,2025-12-13,17,10,16013.75,159.95,110.82,0.4433,3,False,price_too_high,Rate card premium on hub screens broke the budget,awareness,Seasonal Sale Promotion (Awareness)
LEAD-000908,CLI-00297,,hospitality,LH,LH:Riverside Junction,LH-SCR-006002,inbound_call,2026-01-27,quote_sent,2026-02-09,2026-04-04,46,20,282241.08,90.67,95.18,-0.0474,0,True,went_with_competitor,Lost to a digital/social budget reallocation,awareness,New Property Launch (Awareness)
LEAD-000909,,Signal Telecom,telecom,ACS,ACS:Maple Grove,ACS-SCR-001251,inbound_call,2026-06-16,quote_sent,2026-06-19,2026-08-03,57,11,111072.47,62.84,,,0,False,inventory_unavailable,Preferred time-block was sold out,reach,5G Network Launch (Reach)
LEAD-000910,CLI-00504,,auto,LH,LH:Harborfront,LH-SCR-006144,repeat_client_inquiry,2026-08-12,verbal_agreement,2026-08-19,2026-09-18,56,18,93818.23,80.51,75.56,0.0655,4,False,campaign_cancelled_internally,Internal reorg delayed campaign approval indefinitely,awareness,Test Drive Promotion (Awareness)
LEAD-000911,CLI-00432,,retail,LH,LH:Old Mill District,LH-SCR-002957,website_form,2026-07-27,quote_sent,2026-08-09,2026-10-07,15,9,3437.09,98.42,97.41,0.0104,0,True,went_with_competitor,Client signed with a rival OOH network,frequency,Weekend Flash Sale (Frequency)
LEAD-000912,,Family Healthcare Partners,healthcare,DAT,DAT:Founders Square,DAT-SCR-002951,cold_outreach,2026-06-03,initial_inquiry,2026-06-07,2026-07-26,73,1,107827.97,,,,0,False,no_response_ghosted,Follow-up emails went unanswered,reach,Flu Season Reminder (Reach)
LEAD-000913,CLI-00108,,retail,ACS,ACS:Sunridge Acres,ACS-SCR-000195,website_form,2026-04-09,initial_inquiry,2026-04-12,2026-06-06,118,18,476115.33,,,,0,False,budget_mismatch,Approved budget came in lower than initial ask,reach,Loyalty Program Push (Reach)
LEAD-000914,CLI-00096,,retail,ACS,ACS:Southgate Commons,ACS-SCR-000412,repeat_client_inquiry,2026-03-07,initial_inquiry,2026-03-10,2026-04-16,22,3,3662.54,,,,0,False,targeting_mismatch,Audience profile was not a fit for offered screens,awareness,Loyalty Program Push (Awareness)
LEAD-000915,CLI-00312,,retail,ACS,ACS:Cobblestone Village,ACS-SCR-001735,website_form,2025-10-24,quote_sent,2025-10-31,2025-12-23,8,4,15045.44,36.77,,,0,False,timing_conflict,Creative was not ready in time for requested start,frequency,Loyalty Program Push (Frequency)
LEAD-000916,CLI-00070,,real_estate,LH,LH:Downtown Core,LH-SCR-005536,repeat_client_inquiry,2025-11-11,negotiating,2025-12-05,2026-01-14,30,1,466574.37,116.77,117.4,-0.0054,3,True,campaign_cancelled_internally,Client paused all marketing spend that quarter,conversion,Open House Weekend (Conversion)
LEAD-000917,,Trend Boutique,retail,ACS,ACS:Fallowfield,ACS-SCR-001672,inbound_call,2025-10-07,initial_inquiry,2025-10-13,2025-12-12,90,21,19588.9,,,,0,False,targeting_mismatch,Audience profile was not a fit for offered screens,frequency,Seasonal Sale Promotion (Frequency)
LEAD-000918,,Nature Brands,cpg,DAT,DAT:Kestrel Heights,DAT-SCR-001880,trade_show,2026-02-08,quote_sent,2026-02-21,2026-04-21,29,16,5564.67,100.45,76.63,0.3108,0,False,price_too_high,Rate card premium on hub screens broke the budget,conversion,Sampling Event Tie-in (Conversion)
LEAD-000919,,Grand Inn & Suites,hospitality,LH,LH:Market Quarter,LH-SCR-002485,inbound_call,2026-05-07,initial_inquiry,2026-05-11,2026-06-21,69,4,3651.91,,,,0,False,timing_conflict,Client campaign timeline shifted and no longer aligned,conversion,Loyalty Membership Drive (Conversion)
LEAD-000920,CLI-00387,,telecom,LH,LH:Market Quarter,LH-SCR-005083,trade_show,2026-05-22,verbal_agreement,2026-06-20,2026-07-27,17,1,21793.02,60.59,54.87,0.1042,2,False,contract_terms_disagreement,Disagreement over cancellation/make-good terms,frequency,Device Trade-in Campaign (Frequency)
LEAD-000921,CLI-00180,,finance,DAT,DAT:Harrow Point,DAT-SCR-000317,repeat_client_inquiry,2026-02-04,initial_inquiry,2026-02-05,2026-03-27,23,2,16001.34,,,,0,False,timing_conflict,Client campaign timeline shifted and no longer aligned,reach,Digital Banking Launch (Reach)
LEAD-000922,,Pure Beverages,cpg,LH,LH:North Terminus,LH-SCR-002343,trade_show,2025-10-01,quote_sent,2025-10-14,2025-11-29,37,2,38751.1,67.59,51.93,0.3016,0,True,budget_mismatch,Client budget was reallocated mid-quarter,frequency,New Product Launch (Frequency)
LEAD-000923,CLI-00394,,retail,DAT,DAT:Milltown,DAT-SCR-002659,inbound_call,2025-11-14,initial_inquiry,2025-11-15,2026-01-02,27,12,271414.85,,,,0,False,budget_mismatch,Indicated budget could not cover requested screen count,frequency,Weekend Flash Sale (Frequency)
LEAD-000924,CLI-00054,,entertainment,LH,LH:Cathedral Heights,LH-SCR-003294,repeat_client_inquiry,2026-02-04,quote_sent,2026-02-17,2026-04-17,26,1,78845.62,123.21,,,0,False,inventory_unavailable,Requested screens already booked for the flight dates,awareness,Streaming Series Launch (Awareness)
LEAD-000925,CLI-00349,,finance,DAT,DAT:Lakeside Loop,DAT-SCR-002023,website_form,2026-01-22,quote_sent,2026-01-25,2026-02-26,7,11,4927.21,100.3,80.49,0.2461,0,False,budget_mismatch,Approved budget came in lower than initial ask,frequency,Wealth Management Campaign (Frequency)
LEAD-000926,,Achieve Academy,education,LH,LH:Cathedral Heights,LH-SCR-005638,cold_outreach,2026-02-24,negotiating,2026-03-17,2026-03-27,21,5,64868.19,163.92,121.73,0.3466,1,False,price_too_high,Client benchmarked against a cheaper media mix,reach,Open House Announcement (Reach)
LEAD-000927,,Wellness Healthcare Partners,healthcare,LH,LH:Market Quarter,LH-SCR-000455,trade_show,2026-02-10,initial_inquiry,2026-02-15,2026-04-10,42,14,50638.6,,,,0,False,no_response_ghosted,Client stopped responding after initial call,reach,Preventive Care Awareness (Reach)
LEAD-000928,,Torque Motors,auto,LH,LH:Old Mill District,LH-SCR-002598,inbound_call,2025-11-14,verbal_agreement,2025-12-27,2026-02-07,79,6,197416.53,95.74,92.58,0.0341,2,False,contract_terms_disagreement,Disagreement over cancellation/make-good terms,frequency,New Model Launch (Frequency)
LEAD-000929,CLI-00518,,retail,ACS,ACS:Greenhollow,ACS-SCR-000118,repeat_client_inquiry,2025-08-31,initial_inquiry,2025-09-05,2025-09-28,24,8,13144.8,,,,0,False,targeting_mismatch,Audience profile was not a fit for offered screens,conversion,Weekend Flash Sale (Conversion)
LEAD-000930,,Scholar Institute,education,DAT,DAT:Northbank,DAT-SCR-001831,website_form,2025-10-06,initial_inquiry,2025-10-07,2025-12-06,54,4,9799.52,,,,0,False,targeting_mismatch,Audience profile was not a fit for offered screens,conversion,Program Launch Campaign (Conversion)
