poi_id,city_id,city_zone,name,poi_type,scale,est_daily_footfall,anchor_location_id,distance_to_location_km,distance_to_location_mi,is_network_hub,side_of_road,peak_daypart
ACS-POI-0284,ACS,Sunridge Acres,Crescent Sunridge Galleria,shopping_mall,minor,95,ACS-LOC-0079,0.075,0.047,False,far_side,afternoon
ACS-POI-0285,ACS,Brookview,Riverside Apartments,residential_tower,neighborhood,792,ACS-LOC-0216,0.296,0.184,False,far_side,evening
ACS-POI-0286,ACS,Fallowfield,Crescent Fallowfield Residences,residential_tower,major,6104,ACS-LOC-0240,0.699,0.434,False,far_side,evening
ACS-POI-0287,ACS,Southgate Commons,Grand Southgate Shopping Center,shopping_mall,minor,248,ACS-LOC-0245,0.192,0.119,False,far_side,evening
ACS-POI-0288,ACS,Windmere Park,Metro Windmere Civic Center,government_building,minor,496,ACS-LOC-0128,0.11,0.068,False,far_side,midday
ACS-POI-0289,ACS,Southgate Commons,Southgate Commons Fresh Market,grocery_anchor,neighborhood,1040,ACS-LOC-0225,0.445,0.277,False,near_side,midday
ACS-POI-0290,ACS,Brookview,Brookview Theater Row,entertainment_district,neighborhood,540,ACS-LOC-0196,0.444,0.276,False,far_side,night
ACS-POI-0291,ACS,Sunridge Acres,Sunridge Acres Grocery & Provisions,grocery_anchor,minor,93,ACS-LOC-0049,0.112,0.07,False,near_side,afternoon
ACS-POI-0292,ACS,Cobblestone Village,Parkview Towers,residential_tower,neighborhood,2098,ACS-LOC-0081,0.187,0.116,False,near_side,morning
ACS-POI-0293,ACS,Southgate Commons,Southgate Commons Corporate Center,office_park,neighborhood,556,ACS-LOC-0185,0.064,0.04,False,far_side,midday
ACS-POI-0294,ACS,Windmere Park,Riverside General Hospital,hospital,major,2325,ACS-LOC-0148,0.123,0.076,False,near_side,evening
ACS-POI-0295,ACS,Old Orchard,Old Orchard Municipal Building,government_building,neighborhood,523,ACS-LOC-0084,0.324,0.201,False,near_side,afternoon
ACS-POI-0296,ACS,Sunridge Acres,Sunridge Acres Tech Campus,corporate_campus,minor,139,ACS-LOC-0209,0.262,0.163,False,far_side,afternoon
ACS-POI-0297,ACS,Cobblestone Village,Cobblestone Village Apartments,residential_tower,minor,532,ACS-LOC-0041,0.115,0.071,False,far_side,evening
ACS-POI-0298,ACS,Fallowfield,Union Fallowfield Fresh Market,grocery_anchor,major,2437,ACS-LOC-0230,0.599,0.372,False,far_side,evening
ACS-POI-0299,ACS,Brookview,Brookview Entertainment District,entertainment_district,neighborhood,842,ACS-LOC-0236,0.239,0.149,False,near_side,night
ACS-POI-0300,ACS,Windmere Park,Windmere Park General Hospital,hospital,neighborhood,1572,ACS-LOC-0108,0.198,0.123,False,far_side,afternoon
ACS-POI-0301,ACS,Windmere Park,Central Windmere Residences,residential_tower,neighborhood,1134,ACS-LOC-0158,0.034,0.021,False,far_side,evening
ACS-POI-0302,ACS,Greenhollow,Greenhollow Business Park,office_park,neighborhood,753,ACS-LOC-0222,0.192,0.119,False,far_side,afternoon
ACS-POI-0303,ACS,Sunridge Acres,Sunridge Acres Corporate Center,office_park,neighborhood,776,ACS-LOC-0099,0.25,0.155,False,far_side,evening
ACS-POI-0304,ACS,Southgate Commons,Grand Fresh Market,grocery_anchor,major,2220,ACS-LOC-0075,0.652,0.405,False,near_side,midday
ACS-POI-0305,ACS,Sunridge Acres,Ivy Museum,museum,neighborhood,833,ACS-LOC-0013,0.288,0.179,True,far_side,midday
ACS-POI-0306,ACS,Sunridge Acres,Summit Sunridge Headquarters Campus,corporate_campus,neighborhood,321,ACS-LOC-0013,0.028,0.017,True,near_side,morning
ACS-POI-0307,ACS,Sunridge Acres,Parkview Sunridge Office Commons,office_park,minor,128,ACS-LOC-0013,0.205,0.127,True,near_side,morning
ACS-POI-0308,ACS,Cobblestone Village,Union Cobblestone Shopping Center,shopping_mall,neighborhood,1186,ACS-LOC-0025,0.113,0.07,False,near_side,midday
ACS-POI-0309,ACS,Cobblestone Village,Stone Civic Center,government_building,minor,214,ACS-LOC-0025,0.282,0.175,False,near_side,morning
ACS-POI-0310,ACS,Maple Grove,Union Market,grocery_anchor,minor,1084,ACS-LOC-0037,0.186,0.116,True,near_side,morning
ACS-POI-0311,ACS,Maple Grove,Central Maple Galleria,shopping_mall,neighborhood,3491,ACS-LOC-0037,0.124,0.077,True,near_side,evening
ACS-POI-0312,ACS,Old Orchard,Union Old Theater Row,entertainment_district,neighborhood,907,ACS-LOC-0064,0.184,0.114,False,near_side,night
ACS-POI-0313,ACS,Brookview,Founders Brookview Plaza,tourist_landmark,major,1199,ACS-LOC-0116,0.429,0.267,False,far_side,morning
ACS-POI-0314,ACS,Sunridge Acres,Sunridge Acres Civic Center,government_building,neighborhood,649,ACS-LOC-0069,0.114,0.071,False,far_side,midday
ACS-POI-0315,ACS,Greenhollow,Summit Grocery & Provisions,grocery_anchor,neighborhood,1805,ACS-LOC-0032,0.402,0.25,False,far_side,midday
ACS-POI-0316,ACS,Fallowfield,Riverside Entertainment District,entertainment_district,neighborhood,2193,ACS-LOC-0120,0.299,0.186,False,far_side,evening
ACS-POI-0317,ACS,Greenhollow,Greenhollow Nightlife Quarter,entertainment_district,neighborhood,1070,ACS-LOC-0062,0.049,0.03,False,near_side,evening
ACS-POI-0318,ACS,Pine Hatch,Riverside Grocery & Provisions,grocery_anchor,minor,236,ACS-LOC-0253,0.127,0.079,False,near_side,midday
ACS-POI-0319,ACS,Windmere Park,Windmere Park Residences,residential_tower,neighborhood,1409,ACS-LOC-0028,0.067,0.042,False,near_side,morning
ACS-POI-0320,ACS,Old Orchard,Crescent Old Mall,shopping_mall,major,1424,ACS-LOC-0144,0.33,0.205,False,near_side,evening
ACS-POI-0321,ACS,Greenhollow,Greenhollow Towers,residential_tower,major,5959,ACS-LOC-0132,0.601,0.373,False,near_side,morning
ACS-POI-0322,ACS,Southgate Commons,Southgate Commons Business Park,office_park,neighborhood,712,ACS-LOC-0095,0.303,0.188,False,far_side,midday
ACS-POI-0323,ACS,Southgate Commons,Southgate Commons Theater Row,entertainment_district,minor,120,ACS-LOC-0195,0.085,0.053,False,far_side,evening
ACS-POI-0324,ACS,Old Orchard,South Old Grocery & Provisions,grocery_anchor,major,2585,ACS-LOC-0034,0.4,0.249,False,far_side,afternoon
ACS-POI-0325,ACS,Pine Hatch,Stone Shopping Center,shopping_mall,major,4888,ACS-LOC-0103,0.314,0.195,False,far_side,afternoon
ACS-POI-0326,ACS,Sunridge Acres,Grand Headquarters Campus,corporate_campus,minor,137,ACS-LOC-0089,0.238,0.148,False,near_side,morning
ACS-POI-0327,ACS,Southgate Commons,Ivy Municipal Building,government_building,major,3269,ACS-LOC-0255,0.331,0.206,False,far_side,midday
ACS-POI-0328,ACS,Windmere Park,Harbor Mall,shopping_mall,major,3471,ACS-LOC-0188,0.432,0.268,False,near_side,night
ACS-POI-0329,ACS,Greenhollow,Greenhollow Shopping Center,shopping_mall,neighborhood,713,ACS-LOC-0082,0.354,0.22,False,near_side,midday
ACS-POI-0330,ACS,Old Orchard,Old Orchard Nightlife Quarter,entertainment_district,neighborhood,698,ACS-LOC-0184,0.244,0.152,False,near_side,morning
ACS-POI-0331,ACS,Cobblestone Village,Summit Mall,shopping_mall,major,5474,ACS-LOC-0221,0.435,0.27,False,near_side,night
ACS-POI-0332,ACS,Cobblestone Village,Summit Cobblestone Fresh Market,grocery_anchor,minor,560,ACS-LOC-0161,0.064,0.04,False,far_side,midday
ACS-POI-0333,ACS,Old Orchard,Old Orchard Health Pavilion,hospital,neighborhood,292,ACS-LOC-0074,0.097,0.06,False,near_side,midday
ACS-POI-0334,ACS,Southgate Commons,South Southgate Municipal Building,government_building,minor,189,ACS-LOC-0175,0.181,0.112,False,far_side,morning
ACS-POI-0335,ACS,Southgate Commons,Heritage Southgate Historic District,tourist_landmark,minor,170,ACS-LOC-0105,0.251,0.156,False,far_side,midday
ACS-POI-0336,ACS,Windmere Park,Central Residences,residential_tower,neighborhood,1583,ACS-LOC-0238,0.358,0.222,False,near_side,evening
ACS-POI-0337,ACS,Fallowfield,Fallowfield Stadium,stadium_arena,flagship,11003,ACS-LOC-0004,0.238,0.148,True,near_side,night
DAT-POI-0001,DAT,Bellwood,Bellwood Shopping Center,shopping_mall,neighborhood,4001,DAT-LOC-0294,0.066,0.041,False,near_side,evening
DAT-POI-0002,DAT,Central Yard,Central Yard Corporate Center,office_park,flagship,16641,DAT-LOC-0101,0.569,0.354,True,far_side,midday
DAT-POI-0003,DAT,Central Yard,Cedar Central Headquarters Campus,corporate_campus,minor,815,DAT-LOC-0101,0.014,0.009,True,near_side,evening
DAT-POI-0004,DAT,Harrow Point,Landmark Tech Campus,corporate_campus,neighborhood,483,DAT-LOC-0255,0.339,0.211,False,far_side,midday
DAT-POI-0005,DAT,Harrow Point,Riverside Corporate Center,office_park,flagship,4532,DAT-LOC-0075,0.459,0.285,False,near_side,morning
DAT-POI-0006,DAT,Ashford Row,Summit Ashford Medical Center,hospital,major,2800,DAT-LOC-0232,0.252,0.157,False,near_side,afternoon
DAT-POI-0007,DAT,Lakeside Loop,Harbor Shopping Center,shopping_mall,neighborhood,2340,DAT-LOC-0128,0.341,0.212,False,far_side,midday
DAT-POI-0008,DAT,Kestrel Heights,Grand Towers,residential_tower,major,4178,DAT-LOC-0047,0.16,0.099,True,near_side,morning
DAT-POI-0009,DAT,Kestrel Heights,Heritage Galleria,shopping_mall,minor,105,DAT-LOC-0047,0.202,0.126,True,near_side,evening
DAT-POI-0010,DAT,Kestrel Heights,Kestrel Heights Fresh Market,grocery_anchor,major,3080,DAT-LOC-0047,0.468,0.291,True,near_side,afternoon
DAT-POI-0011,DAT,Kestrel Heights,Kestrel Heights Theater Row,entertainment_district,minor,126,DAT-LOC-0047,0.054,0.034,True,near_side,afternoon
DAT-POI-0012,DAT,Northbank,Central Mall,shopping_mall,major,2176,DAT-LOC-0260,0.561,0.349,False,near_side,evening
DAT-POI-0013,DAT,Ashford Row,Heritage Grocery & Provisions,grocery_anchor,minor,277,DAT-LOC-0182,0.297,0.185,False,far_side,evening
DAT-POI-0014,DAT,Northbank,Cedar Northbank Residences,residential_tower,minor,319,DAT-LOC-0250,0.21,0.13,False,far_side,evening
DAT-POI-0015,DAT,Bellwood,South Bellwood Towers,residential_tower,neighborhood,3950,DAT-LOC-0074,0.343,0.213,False,near_side,morning
DAT-POI-0016,DAT,Northbank,Metro Medical Center,hospital,major,3151,DAT-LOC-0210,0.792,0.492,False,near_side,afternoon
DAT-POI-0017,DAT,Harrow Point,Union Municipal Building,government_building,minor,272,DAT-LOC-0065,0.037,0.023,False,near_side,morning
DAT-POI-0018,DAT,Northbank,Northbank Medical Center,hospital,major,3517,DAT-LOC-0100,0.792,0.492,False,near_side,evening
DAT-POI-0019,DAT,Kestrel Heights,Parkview Kestrel General Hospital,hospital,neighborhood,794,DAT-LOC-0007,0.026,0.016,True,far_side,midday
DAT-POI-0020,DAT,Kestrel Heights,Kestrel Heights Corporate Center,office_park,major,4202,DAT-LOC-0007,0.554,0.344,True,far_side,evening
DAT-POI-0021,DAT,Kestrel Heights,Summit Kestrel Market,grocery_anchor,neighborhood,666,DAT-LOC-0007,0.227,0.141,True,near_side,afternoon
DAT-POI-0022,DAT,Kestrel Heights,Summit Kestrel University,university,minor,420,DAT-LOC-0007,0.037,0.023,True,near_side,midday
DAT-POI-0023,DAT,Lakeside Loop,Lakeside Loop Galleria,shopping_mall,major,7930,DAT-LOC-0028,0.271,0.168,False,near_side,midday
DAT-POI-0024,DAT,Lakeside Loop,Lakeside Loop Office Commons,office_park,minor,337,DAT-LOC-0028,0.261,0.162,False,near_side,night
DAT-POI-0025,DAT,Ashford Row,Ashford Row Mall,shopping_mall,neighborhood,1117,DAT-LOC-0152,0.375,0.233,False,far_side,evening
DAT-POI-0026,DAT,Milltown,Milltown Towers,residential_tower,major,6779,DAT-LOC-0286,0.31,0.193,False,near_side,evening
DAT-POI-0027,DAT,Union Flats,Landmark Market,grocery_anchor,neighborhood,1262,DAT-LOC-0133,0.315,0.196,False,near_side,morning
DAT-POI-0028,DAT,Central Yard,Central Yard Galleria,shopping_mall,minor,1249,DAT-LOC-0241,0.086,0.053,True,near_side,afternoon
DAT-POI-0029,DAT,Central Yard,Metro Central Office Commons,office_park,neighborhood,2954,DAT-LOC-0241,0.346,0.215,True,near_side,evening
DAT-POI-0030,DAT,Ashford Row,Landmark Ashford Galleria,shopping_mall,minor,451,DAT-LOC-0082,0.236,0.147,False,far_side,afternoon
DAT-POI-0031,DAT,Kestrel Heights,Stone Kestrel Fresh Market,grocery_anchor,flagship,6991,DAT-LOC-0197,0.595,0.37,False,near_side,afternoon
DAT-POI-0032,DAT,Ashford Row,Crescent Ashford General Hospital,hospital,neighborhood,1297,DAT-LOC-0192,0.153,0.095,False,near_side,afternoon
DAT-POI-0033,DAT,Ashford Row,Ivy Ashford Towers,residential_tower,neighborhood,675,DAT-LOC-0092,0.085,0.053,False,near_side,evening
DAT-POI-0034,DAT,Ashford Row,Ashford Row Apartments,residential_tower,major,2990,DAT-LOC-0022,0.475,0.295,True,near_side,morning
DAT-POI-0035,DAT,Ashford Row,Ashford Row City Hall,government_building,minor,373,DAT-LOC-0022,0.195,0.121,True,far_side,morning
DAT-POI-0036,DAT,Ashford Row,Landmark Market,grocery_anchor,minor,441,DAT-LOC-0022,0.091,0.057,True,near_side,night
DAT-POI-0037,DAT,Harrow Point,Stone Harrow Business Park,office_park,neighborhood,962,DAT-LOC-0215,0.338,0.21,False,far_side,morning
DAT-POI-0038,DAT,Milltown,Summit Milltown Market,grocery_anchor,neighborhood,1715,DAT-LOC-0206,0.082,0.051,False,far_side,midday
DAT-POI-0039,DAT,Harrow Point,Metro Corporate Center,office_park,minor,156,DAT-LOC-0175,0.273,0.17,False,near_side,afternoon
DAT-POI-0040,DAT,Kestrel Heights,Landmark Galleria,shopping_mall,major,2006,DAT-LOC-0137,0.145,0.09,False,near_side,midday
DAT-POI-0041,DAT,Ashford Row,Summit Galleria,shopping_mall,major,4546,DAT-LOC-0252,0.566,0.352,False,far_side,morning
DAT-POI-0042,DAT,Kestrel Heights,Kestrel Heights Grocery & Provisions,grocery_anchor,neighborhood,1615,DAT-LOC-0237,0.155,0.096,False,near_side,evening
DAT-POI-0043,DAT,Lakeside Loop,Lakeside Loop Medical Center,hospital,major,5491,DAT-LOC-0098,0.268,0.167,False,near_side,midday
DAT-POI-0044,DAT,Lakeside Loop,Founders Lakeside Office Commons,office_park,neighborhood,3165,DAT-LOC-0038,0.325,0.202,True,near_side,morning
DAT-POI-0045,DAT,Lakeside Loop,Founders Lakeside Shopping Center,shopping_mall,minor,373,DAT-LOC-0038,0.101,0.063,True,far_side,evening
DAT-POI-0046,DAT,Lakeside Loop,Stone Lakeside City Hall,government_building,neighborhood,3563,DAT-LOC-0038,0.336,0.209,True,far_side,morning
DAT-POI-0047,DAT,Milltown,North Milltown Towers,residential_tower,neighborhood,1921,DAT-LOC-0276,0.218,0.135,False,far_side,morning
DAT-POI-0048,DAT,Kestrel Heights,Founders Kestrel Historic District,tourist_landmark,minor,347,DAT-LOC-0077,0.102,0.063,False,near_side,morning
DAT-POI-0049,DAT,Ashford Row,Ashford Row Residences,residential_tower,major,4083,DAT-LOC-0142,0.311,0.193,False,far_side,afternoon
DAT-POI-0050,DAT,Northbank,Northbank University,university,major,2044,DAT-LOC-0010,0.532,0.331,True,far_side,morning
DAT-POI-0051,DAT,Northbank,Metro Fresh Market,grocery_anchor,minor,343,DAT-LOC-0010,0.056,0.035,True,near_side,afternoon
DAT-POI-0052,DAT,Northbank,Parkview Northbank Apartments,residential_tower,minor,298,DAT-LOC-0010,0.109,0.068,True,far_side,morning
DAT-POI-0053,DAT,Union Flats,North Mall,shopping_mall,major,5866,DAT-LOC-0273,0.62,0.385,False,far_side,evening
DAT-POI-0054,DAT,Milltown,Milltown Apartments,residential_tower,major,3201,DAT-LOC-0296,0.338,0.21,False,far_side,morning
DAT-POI-0055,DAT,Bellwood,Bellwood College,university,major,6559,DAT-LOC-0154,0.616,0.383,False,near_side,afternoon
DAT-POI-0056,DAT,Union Flats,Union Flats Entertainment District,entertainment_district,neighborhood,1782,DAT-LOC-0063,0.404,0.251,False,near_side,evening
DAT-POI-0057,DAT,Ashford Row,South Ashford Mall,shopping_mall,minor,207,DAT-LOC-0062,0.249,0.155,False,near_side,midday
DAT-POI-0058,DAT,Founders Square,Founders Galleria,shopping_mall,neighborhood,2893,DAT-LOC-0169,0.419,0.26,False,near_side,afternoon
DAT-POI-0059,DAT,Founders Square,Founders Square Mall,shopping_mall,minor,567,DAT-LOC-0139,0.197,0.122,False,near_side,afternoon
DAT-POI-0060,DAT,Milltown,Heritage Milltown Grocery & Provisions,grocery_anchor,neighborhood,2399,DAT-LOC-0116,0.469,0.291,False,near_side,evening
DAT-POI-0061,DAT,Founders Square,Cedar Founders Grocery & Provisions,grocery_anchor,minor,627,DAT-LOC-0159,0.258,0.16,False,far_side,afternoon
DAT-POI-0062,DAT,Union Flats,Union Flats Market,grocery_anchor,neighborhood,1104,DAT-LOC-0033,0.324,0.201,True,far_side,afternoon
DAT-POI-0063,DAT,Union Flats,South Theater Row,entertainment_district,minor,409,DAT-LOC-0033,0.171,0.106,True,far_side,night
DAT-POI-0064,DAT,Union Flats,Summit Union Apartments,residential_tower,neighborhood,1376,DAT-LOC-0033,0.178,0.111,True,far_side,morning
DAT-POI-0065,DAT,Union Flats,Union Flats Shopping Center,shopping_mall,flagship,12983,DAT-LOC-0033,0.522,0.324,True,far_side,night
DAT-POI-0066,DAT,Kestrel Heights,Metro Kestrel Health Pavilion,hospital,major,1817,DAT-LOC-0207,0.349,0.217,False,near_side,night
DAT-POI-0067,DAT,Bellwood,Bellwood College,university,neighborhood,1508,DAT-LOC-0264,0.37,0.23,False,near_side,morning
DAT-POI-0068,DAT,Central Yard,Central Yard Heritage Museum,museum,neighborhood,3251,DAT-LOC-0291,0.248,0.154,True,far_side,afternoon
DAT-POI-0069,DAT,Central Yard,Landmark Central Fresh Market,grocery_anchor,neighborhood,4474,DAT-LOC-0291,0.14,0.087,True,near_side,morning
DAT-POI-0070,DAT,Bellwood,Ivy Bellwood Shopping Center,shopping_mall,minor,617,DAT-LOC-0014,0.149,0.093,True,near_side,afternoon
DAT-POI-0071,DAT,Bellwood,Heritage Bellwood College,university,minor,460,DAT-LOC-0014,0.037,0.023,True,near_side,afternoon
DAT-POI-0072,DAT,Bellwood,Founders Bellwood Fresh Market,grocery_anchor,flagship,19638,DAT-LOC-0014,0.492,0.306,True,far_side,afternoon
DAT-POI-0073,DAT,Union Flats,Heritage Union Health Pavilion,hospital,minor,179,DAT-LOC-0183,0.231,0.144,False,far_side,evening
DAT-POI-0074,DAT,Union Flats,Heritage Union Mall,shopping_mall,neighborhood,1989,DAT-LOC-0073,0.088,0.055,False,near_side,midday
DAT-POI-0075,DAT,Founders Square,Heritage Founders Shopping Center,shopping_mall,minor,222,DAT-LOC-0089,0.055,0.034,False,near_side,night
DAT-POI-0076,DAT,Milltown,Milltown Fresh Market,grocery_anchor,minor,438,DAT-LOC-0026,0.239,0.149,False,far_side,afternoon
DAT-POI-0077,DAT,Milltown,Metro Health Pavilion,hospital,neighborhood,2672,DAT-LOC-0026,0.195,0.121,False,near_side,midday
DAT-POI-0078,DAT,Kestrel Heights,Kestrel Heights Theater Row,entertainment_district,major,2491,DAT-LOC-0097,0.683,0.424,False,far_side,evening
DAT-POI-0079,DAT,Central Yard,Central Yard Business Park,office_park,neighborhood,4019,DAT-LOC-0261,0.105,0.065,True,far_side,morning
DAT-POI-0080,DAT,Central Yard,Crescent Central Civic Center,government_building,minor,1522,DAT-LOC-0261,0.04,0.025,True,near_side,midday
DAT-POI-0081,DAT,Kestrel Heights,Kestrel Heights Medical Center,hospital,neighborhood,1129,DAT-LOC-0187,0.334,0.208,False,near_side,morning
DAT-POI-0082,DAT,Lakeside Loop,Lakeside Loop Market,grocery_anchor,minor,373,DAT-LOC-0248,0.096,0.06,False,near_side,evening
DAT-POI-0083,DAT,Union Flats,Union Flats General Hospital,hospital,neighborhood,1191,DAT-LOC-0243,0.158,0.098,False,far_side,midday
DAT-POI-0084,DAT,Ashford Row,Ashford Row Institute of Technology,university,major,4535,DAT-LOC-0292,0.648,0.403,False,near_side,midday
DAT-POI-0085,DAT,Bellwood,Heritage Bellwood College,university,major,4678,DAT-LOC-0044,0.084,0.052,True,near_side,afternoon
DAT-POI-0086,DAT,Bellwood,Union Grocery & Provisions,grocery_anchor,minor,886,DAT-LOC-0044,0.121,0.075,True,far_side,afternoon
DAT-POI-0087,DAT,Bellwood,Crescent Bellwood Residences,residential_tower,minor,821,DAT-LOC-0044,0.142,0.088,True,near_side,evening
DAT-POI-0088,DAT,Bellwood,Bellwood Entertainment District,entertainment_district,minor,522,DAT-LOC-0044,0.166,0.103,True,far_side,evening
DAT-POI-0089,DAT,Milltown,Parkview Milltown Shopping Center,shopping_mall,minor,428,DAT-LOC-0086,0.097,0.06,False,near_side,evening
DAT-POI-0090,DAT,Harrow Point,Parkview Mall,shopping_mall,minor,203,DAT-LOC-0105,0.108,0.067,False,near_side,midday
DAT-POI-0091,DAT,Ashford Row,North Ashford Apartments,residential_tower,major,2589,DAT-LOC-0072,0.751,0.467,False,far_side,morning
DAT-POI-0092,DAT,Union Flats,Summit Civic Center,government_building,neighborhood,1778,DAT-LOC-0013,0.195,0.121,True,near_side,morning
DAT-POI-0093,DAT,Union Flats,Founders Union Galleria,shopping_mall,minor,471,DAT-LOC-0013,0.16,0.099,True,near_side,evening
DAT-POI-0094,DAT,Union Flats,Parkview Residences,residential_tower,major,4073,DAT-LOC-0013,0.144,0.089,True,far_side,evening
DAT-POI-0095,DAT,Ashford Row,Metro Ashford Grocery & Provisions,grocery_anchor,major,2786,DAT-LOC-0122,0.136,0.085,False,near_side,midday
DAT-POI-0096,DAT,Northbank,Summit Northbank Entertainment District,entertainment_district,neighborhood,1319,DAT-LOC-0300,0.085,0.053,False,near_side,afternoon
DAT-POI-0097,DAT,Northbank,Central Northbank Medical Center,hospital,neighborhood,1502,DAT-LOC-0190,0.467,0.29,False,far_side,afternoon
